LocationXYZ,BlockType,Command,CommandOptions,RoomName,FeatureType
-2113 62 31,gravel,NA,NA,NA,obstruction
-2108 60 31,gravel,NA,NA,NA,obstruction
-2108 61 31,gravel,NA,NA,NA,obstruction
-2097 60 31,gravel,NA,NA,NA,obstruction
-2097 61 31,gravel,NA,NA,NA,obstruction
-2097 62 31,gravel,NA,NA,NA,obstruction
-2095 60 31,gravel,NA,NA,NA,obstruction
-2095 61 31,gravel,NA,NA,NA,obstruction
-2095 62 31,gravel,NA,NA,NA,obstruction
-2218 60 32,gravel,NA,NA,NA,obstruction
-2218 61 32,gravel,NA,NA,NA,obstruction
-2203 60 32,block_victim_proximity,NA,NA,NA,victim
-2198 60 32,gravel,NA,NA,NA,obstruction
-2097 60 32,gravel,NA,NA,NA,obstruction
-2097 61 32,gravel,NA,NA,NA,obstruction
-2218 60 33,gravel,NA,NA,NA,obstruction
-2218 61 33,gravel,NA,NA,NA,obstruction
-2203 60 33,gravel,NA,NA,NA,obstruction
-2203 61 33,gravel,NA,NA,NA,obstruction
-2203 62 33,gravel,NA,NA,NA,obstruction
-2128 60 33,gravel,NA,NA,NA,obstruction
-2128 61 33,gravel,NA,NA,NA,obstruction
-2128 62 33,gravel,NA,NA,NA,obstruction
-2127 60 33,gravel,NA,NA,NA,obstruction
-2127 61 33,gravel,NA,NA,NA,obstruction
-2127 62 33,gravel,NA,NA,NA,obstruction
-2126 60 33,gravel,NA,NA,NA,obstruction
-2126 61 33,gravel,NA,NA,NA,obstruction
-2097 60 33,gravel,NA,NA,NA,obstruction
-2097 61 33,gravel,NA,NA,NA,obstruction
-2097 62 33,gravel,NA,NA,NA,obstruction
-2218 60 34,gravel,NA,NA,NA,obstruction
-2218 61 34,gravel,NA,NA,NA,obstruction
-2218 62 34,gravel,NA,NA,NA,obstruction
-2126 60 34,gravel,NA,NA,NA,obstruction
-2126 61 34,gravel,NA,NA,NA,obstruction
-2111 60 34,block_victim_1,NA,NA,NA,victim
-2108 60 34,block_victim_proximity,NA,NA,NA,victim
-2097 60 34,gravel,NA,NA,NA,obstruction
-2097 61 34,gravel,NA,NA,NA,obstruction
-2182 60 35,gravel,NA,NA,NA,obstruction
-2179 60 35,block_victim_proximity,NA,NA,NA,victim
-2173 60 35,block_victim_1,NA,NA,NA,victim
-2163 60 35,gravel,NA,NA,NA,obstruction
-2163 61 35,gravel,NA,NA,NA,obstruction
-2097 60 35,gravel,NA,NA,NA,obstruction
-2097 61 35,gravel,NA,NA,NA,obstruction
-2097 62 35,gravel,NA,NA,NA,obstruction
-2197 60 36,gravel,NA,NA,NA,obstruction
-2194 60 36,block_victim_proximity,NA,NA,NA,victim
-2182 60 36,gravel,NA,NA,NA,obstruction
-2182 61 36,gravel,NA,NA,NA,obstruction
-2182 62 36,gravel,NA,NA,NA,obstruction
-2163 60 36,gravel,NA,NA,NA,obstruction
-2163 61 36,gravel,NA,NA,NA,obstruction
-2163 62 36,gravel,NA,NA,NA,obstruction
-2113 60 36,block_victim_1,NA,NA,NA,victim
-2097 60 36,gravel,NA,NA,NA,obstruction
-2097 61 36,gravel,NA,NA,NA,obstruction
-2182 60 37,gravel,NA,NA,NA,obstruction
-2182 61 37,gravel,NA,NA,NA,obstruction
-2181 60 37,gravel,NA,NA,NA,obstruction
-2181 61 37,gravel,NA,NA,NA,obstruction
-2181 62 37,gravel,NA,NA,NA,obstruction
-2180 60 37,gravel,NA,NA,NA,obstruction
-2180 61 37,gravel,NA,NA,NA,obstruction
-2179 60 37,gravel,NA,NA,NA,obstruction
-2179 61 37,gravel,NA,NA,NA,obstruction
-2179 62 37,gravel,NA,NA,NA,obstruction
-2178 60 37,gravel,NA,NA,NA,obstruction
-2178 61 37,gravel,NA,NA,NA,obstruction
-2177 60 37,gravel,NA,NA,NA,obstruction
-2177 61 37,gravel,NA,NA,NA,obstruction
-2177 62 37,gravel,NA,NA,NA,obstruction
-2176 60 37,gravel,NA,NA,NA,obstruction
-2176 61 37,gravel,NA,NA,NA,obstruction
-2166 60 37,gravel,NA,NA,NA,obstruction
-2166 61 37,gravel,NA,NA,NA,obstruction
-2166 62 37,gravel,NA,NA,NA,obstruction
-2165 60 37,gravel,NA,NA,NA,obstruction
-2165 61 37,gravel,NA,NA,NA,obstruction
-2164 60 37,gravel,NA,NA,NA,obstruction
-2164 61 37,gravel,NA,NA,NA,obstruction
-2164 62 37,gravel,NA,NA,NA,obstruction
-2163 60 37,gravel,NA,NA,NA,obstruction
-2163 61 37,gravel,NA,NA,NA,obstruction
-2115 60 37,gravel,NA,NA,NA,obstruction
-2115 61 37,gravel,NA,NA,NA,obstruction
-2115 62 37,gravel,NA,NA,NA,obstruction
-2114 60 37,gravel,NA,NA,NA,obstruction
-2114 61 37,gravel,NA,NA,NA,obstruction
-2113 60 37,gravel,NA,NA,NA,obstruction
-2113 61 37,gravel,NA,NA,NA,obstruction
-2113 62 37,gravel,NA,NA,NA,obstruction
-2112 60 37,gravel,NA,NA,NA,obstruction
-2112 61 37,gravel,NA,NA,NA,obstruction
-2111 60 37,gravel,NA,NA,NA,obstruction
-2111 61 37,gravel,NA,NA,NA,obstruction
-2111 62 37,gravel,NA,NA,NA,obstruction
-2109 60 37,gravel,NA,NA,NA,obstruction
-2108 60 37,gravel,NA,NA,NA,obstruction
-2108 61 37,gravel,NA,NA,NA,obstruction
-2108 62 37,gravel,NA,NA,NA,obstruction
-2107 60 37,gravel,NA,NA,NA,obstruction
-2107 61 37,gravel,NA,NA,NA,obstruction
-2106 60 37,gravel,NA,NA,NA,obstruction
-2106 61 37,gravel,NA,NA,NA,obstruction
-2106 62 37,gravel,NA,NA,NA,obstruction
-2209 60 38,gravel,NA,NA,NA,obstruction
-2209 61 38,gravel,NA,NA,NA,obstruction
-2201 60 38,gravel,NA,NA,NA,obstruction
-2201 61 38,gravel,NA,NA,NA,obstruction
-2195 60 38,gravel,NA,NA,NA,obstruction
-2195 61 38,gravel,NA,NA,NA,obstruction
-2195 62 38,gravel,NA,NA,NA,obstruction
-2171 60 38,block_victim_1,NA,NA,NA,victim
-2166 60 38,gravel,NA,NA,NA,obstruction
-2166 61 38,gravel,NA,NA,NA,obstruction
-2132 60 38,gravel,NA,NA,NA,obstruction
-2132 61 38,gravel,NA,NA,NA,obstruction
-2132 62 38,gravel,NA,NA,NA,obstruction
-2131 60 38,gravel,NA,NA,NA,obstruction
-2131 61 38,gravel,NA,NA,NA,obstruction
-2130 60 38,gravel,NA,NA,NA,obstruction
-2130 61 38,gravel,NA,NA,NA,obstruction
-2130 62 38,gravel,NA,NA,NA,obstruction
-2105 60 38,gravel,NA,NA,NA,obstruction
-2105 61 38,gravel,NA,NA,NA,obstruction
-2096 60 38,gravel,NA,NA,NA,obstruction
-2096 61 38,gravel,NA,NA,NA,obstruction
-2096 62 38,gravel,NA,NA,NA,obstruction
-2166 60 39,gravel,NA,NA,NA,obstruction
-2166 61 39,gravel,NA,NA,NA,obstruction
-2166 62 39,gravel,NA,NA,NA,obstruction
-2138 60 39,gravel,NA,NA,NA,obstruction
-2138 61 39,gravel,NA,NA,NA,obstruction
-2132 60 39,gravel,NA,NA,NA,obstruction
-2132 61 39,gravel,NA,NA,NA,obstruction
-2096 60 39,gravel,NA,NA,NA,obstruction
-2096 61 39,gravel,NA,NA,NA,obstruction
-2173 60 40,gravel,NA,NA,NA,obstruction
-2173 61 40,gravel,NA,NA,NA,obstruction
-2173 62 40,gravel,NA,NA,NA,obstruction
-2172 60 40,gravel,NA,NA,NA,obstruction
-2172 61 40,gravel,NA,NA,NA,obstruction
-2171 60 40,gravel,NA,NA,NA,obstruction
-2171 61 40,gravel,NA,NA,NA,obstruction
-2171 62 40,gravel,NA,NA,NA,obstruction
-2166 60 40,gravel,NA,NA,NA,obstruction
-2166 61 40,gravel,NA,NA,NA,obstruction
-2140 60 40,block_victim_1,NA,NA,NA,victim
-2138 60 40,gravel,NA,NA,NA,obstruction
-2138 61 40,gravel,NA,NA,NA,obstruction
-2138 62 40,gravel,NA,NA,NA,obstruction
-2132 60 40,gravel,NA,NA,NA,obstruction
-2132 61 40,gravel,NA,NA,NA,obstruction
-2132 62 40,gravel,NA,NA,NA,obstruction
-2115 59 40,block_rubble_collapse,NA,-2116 60 40 -2116 61 40,NA,collapse threat
-2096 60 40,gravel,NA,NA,NA,obstruction
-2096 61 40,gravel,NA,NA,NA,obstruction
-2096 62 40,gravel,NA,NA,NA,obstruction
-2170 60 41,gravel,NA,NA,NA,obstruction
-2170 61 41,gravel,NA,NA,NA,obstruction
-2166 60 41,gravel,NA,NA,NA,obstruction
-2166 61 41,gravel,NA,NA,NA,obstruction
-2166 62 41,gravel,NA,NA,NA,obstruction
-2138 60 41,gravel,NA,NA,NA,obstruction
-2138 61 41,gravel,NA,NA,NA,obstruction
-2132 60 41,gravel,NA,NA,NA,obstruction
-2132 61 41,gravel,NA,NA,NA,obstruction
-2099 60 41,block_victim_1,NA,NA,NA,victim
-2096 60 41,gravel,NA,NA,NA,obstruction
-2096 61 41,gravel,NA,NA,NA,obstruction
-2184 60 42,block_victim_1,NA,NA,NA,victim
-2182 60 42,gravel,NA,NA,NA,obstruction
-2182 61 42,gravel,NA,NA,NA,obstruction
-2174 59 42,block_rubble_collapse,NA,-2174 60 43 -2174 61 43,NA,collapse threat
-2166 60 42,gravel,NA,NA,NA,obstruction
-2166 61 42,gravel,NA,NA,NA,obstruction
-2138 60 42,gravel,NA,NA,NA,obstruction
-2138 61 42,gravel,NA,NA,NA,obstruction
-2138 62 42,gravel,NA,NA,NA,obstruction
-2132 60 42,gravel,NA,NA,NA,obstruction
-2130 60 42,block_victim_proximity,NA,NA,NA,victim
-2096 60 42,gravel,NA,NA,NA,obstruction
-2096 61 42,gravel,NA,NA,NA,obstruction
-2096 62 42,gravel,NA,NA,NA,obstruction
-2092 59 42,block_rubble_collapse,NA,-2091 60 42 -2091 61 42,NA,collapse threat
-2182 60 43,gravel,NA,NA,NA,obstruction
-2182 61 43,gravel,NA,NA,NA,obstruction
-2182 62 43,gravel,NA,NA,NA,obstruction
-2173 60 43,gravel,NA,NA,NA,obstruction
-2173 61 43,gravel,NA,NA,NA,obstruction
-2173 62 43,gravel,NA,NA,NA,obstruction
-2138 60 43,gravel,NA,NA,NA,obstruction
-2138 61 43,gravel,NA,NA,NA,obstruction
-2096 60 43,gravel,NA,NA,NA,obstruction
-2096 61 43,gravel,NA,NA,NA,obstruction
-2182 60 44,gravel,NA,NA,NA,obstruction
-2182 61 44,gravel,NA,NA,NA,obstruction
-2140 60 44,block_victim_1,NA,NA,NA,victim
-2138 60 44,gravel,NA,NA,NA,obstruction
-2138 61 44,gravel,NA,NA,NA,obstruction
-2138 62 44,gravel,NA,NA,NA,obstruction
-2107 60 44,gravel,NA,NA,NA,obstruction
-2107 61 44,gravel,NA,NA,NA,obstruction
-2098 60 44,block_victim_1,NA,NA,NA,victim
-2096 60 44,gravel,NA,NA,NA,obstruction
-2096 61 44,gravel,NA,NA,NA,obstruction
-2096 62 44,gravel,NA,NA,NA,obstruction
-2184 60 45,block_victim_1,NA,NA,NA,victim
-2182 60 45,gravel,NA,NA,NA,obstruction
-2182 61 45,gravel,NA,NA,NA,obstruction
-2182 62 45,gravel,NA,NA,NA,obstruction
-2138 60 45,gravel,NA,NA,NA,obstruction
-2138 61 45,gravel,NA,NA,NA,obstruction
-2109 60 45,block_victim_1,NA,NA,NA,victim
-2107 60 45,gravel,NA,NA,NA,obstruction
-2107 61 45,gravel,NA,NA,NA,obstruction
-2107 62 45,gravel,NA,NA,NA,obstruction
-2096 60 45,gravel,NA,NA,NA,obstruction
-2096 61 45,gravel,NA,NA,NA,obstruction
-2161 60 46,block_victim_1,NA,NA,NA,victim
-2138 60 46,gravel,NA,NA,NA,obstruction
-2138 61 46,gravel,NA,NA,NA,obstruction
-2138 62 46,gravel,NA,NA,NA,obstruction
-2137 59 46,block_rubble_collapse,NA,-2137 60 47 -2137 61 47,NA,collapse threat
-2133 60 46,gravel,NA,NA,NA,obstruction
-2133 61 46,gravel,NA,NA,NA,obstruction
-2133 62 46,gravel,NA,NA,NA,obstruction
-2132 60 46,block_victim_1,NA,NA,NA,victim
-2127 60 46,gravel,NA,NA,NA,obstruction
-2127 61 46,gravel,NA,NA,NA,obstruction
-2209 60 47,block_victim_1,NA,NA,NA,victim
-2180 59 47,block_rubble_collapse,NA,-2185 60 47 -2185 61 47,NA,collapse threat
-2149 60 47,block_victim_1,NA,NA,NA,victim
-2133 60 47,gravel,NA,NA,NA,obstruction
-2133 61 47,gravel,NA,NA,NA,obstruction
-2127 60 47,gravel,NA,NA,NA,obstruction
-2127 61 47,gravel,NA,NA,NA,obstruction
-2127 62 47,gravel,NA,NA,NA,obstruction
-2113 60 47,gravel,NA,NA,NA,obstruction
-2113 61 47,gravel,NA,NA,NA,obstruction
-2107 60 47,gravel,NA,NA,NA,obstruction
-2107 61 47,gravel,NA,NA,NA,obstruction
-2107 62 47,gravel,NA,NA,NA,obstruction
-2133 60 48,gravel,NA,NA,NA,obstruction
-2133 61 48,gravel,NA,NA,NA,obstruction
-2133 62 48,gravel,NA,NA,NA,obstruction
-2127 60 48,gravel,NA,NA,NA,obstruction
-2127 61 48,gravel,NA,NA,NA,obstruction
-2113 60 48,gravel,NA,NA,NA,obstruction
-2113 61 48,gravel,NA,NA,NA,obstruction
-2113 62 48,gravel,NA,NA,NA,obstruction
-2109 60 48,gravel,NA,NA,NA,obstruction
-2109 61 48,gravel,NA,NA,NA,obstruction
-2109 62 48,gravel,NA,NA,NA,obstruction
-2108 60 48,gravel,NA,NA,NA,obstruction
-2108 61 48,gravel,NA,NA,NA,obstruction
-2108 62 48,gravel,NA,NA,NA,obstruction
-2107 60 48,gravel,NA,NA,NA,obstruction
-2107 61 48,gravel,NA,NA,NA,obstruction
-2097 60 48,gravel,NA,NA,NA,obstruction
-2097 61 48,gravel,NA,NA,NA,obstruction
-2097 62 48,gravel,NA,NA,NA,obstruction
-2220 60 49,gravel,NA,NA,NA,obstruction
-2220 61 49,gravel,NA,NA,NA,obstruction
-2220 62 49,gravel,NA,NA,NA,obstruction
-2181 60 49,block_victim_1,NA,NA,NA,victim
-2127 60 49,gravel,NA,NA,NA,obstruction
-2127 61 49,gravel,NA,NA,NA,obstruction
-2127 62 49,gravel,NA,NA,NA,obstruction
-2113 60 49,gravel,NA,NA,NA,obstruction
-2113 61 49,gravel,NA,NA,NA,obstruction
-2112 60 49,block_victim_1,NA,NA,NA,victim
-2097 60 49,gravel,NA,NA,NA,obstruction
-2097 61 49,gravel,NA,NA,NA,obstruction
-2220 60 50,gravel,NA,NA,NA,obstruction
-2220 61 50,gravel,NA,NA,NA,obstruction
-2220 62 50,gravel,NA,NA,NA,obstruction
-2198 60 50,gravel,NA,NA,NA,obstruction
-2198 61 50,gravel,NA,NA,NA,obstruction
-2198 62 50,gravel,NA,NA,NA,obstruction
-2181 60 50,gravel,NA,NA,NA,obstruction
-2181 61 50,gravel,NA,NA,NA,obstruction
-2180 60 50,gravel,NA,NA,NA,obstruction
-2180 61 50,gravel,NA,NA,NA,obstruction
-2180 62 50,gravel,NA,NA,NA,obstruction
-2179 60 50,gravel,NA,NA,NA,obstruction
-2179 61 50,gravel,NA,NA,NA,obstruction
-2162 60 50,gravel,NA,NA,NA,obstruction
-2162 61 50,gravel,NA,NA,NA,obstruction
-2162 62 50,gravel,NA,NA,NA,obstruction
-2127 60 50,gravel,NA,NA,NA,obstruction
-2127 61 50,gravel,NA,NA,NA,obstruction
-2113 60 50,gravel,NA,NA,NA,obstruction
-2113 61 50,gravel,NA,NA,NA,obstruction
-2113 62 50,gravel,NA,NA,NA,obstruction
-2097 60 50,gravel,NA,NA,NA,obstruction
-2097 61 50,gravel,NA,NA,NA,obstruction
-2097 62 50,gravel,NA,NA,NA,obstruction
-2222 60 51,block_victim_1,NA,NA,NA,victim
-2220 60 51,gravel,NA,NA,NA,obstruction
-2220 61 51,gravel,NA,NA,NA,obstruction
-2127 60 51,gravel,NA,NA,NA,obstruction
-2127 61 51,gravel,NA,NA,NA,obstruction
-2127 62 51,gravel,NA,NA,NA,obstruction
-2113 60 51,gravel,NA,NA,NA,obstruction
-2113 61 51,gravel,NA,NA,NA,obstruction
-2097 60 51,gravel,NA,NA,NA,obstruction
-2097 61 51,gravel,NA,NA,NA,obstruction
-2220 60 52,gravel,NA,NA,NA,obstruction
-2220 61 52,gravel,NA,NA,NA,obstruction
-2220 62 52,gravel,NA,NA,NA,obstruction
-2113 60 52,gravel,NA,NA,NA,obstruction
-2113 61 52,gravel,NA,NA,NA,obstruction
-2113 62 52,gravel,NA,NA,NA,obstruction
-2097 60 52,gravel,NA,NA,NA,obstruction
-2097 61 52,gravel,NA,NA,NA,obstruction
-2097 62 52,gravel,NA,NA,NA,obstruction
-2095 60 52,block_victim_1,NA,NA,NA,victim
-2220 60 53,gravel,NA,NA,NA,obstruction
-2220 61 53,gravel,NA,NA,NA,obstruction
-2097 60 53,gravel,NA,NA,NA,obstruction
-2097 61 53,gravel,NA,NA,NA,obstruction
